id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300550953,FixFox,2022-03-31,,Adventure,"FixFox is a wholesome sci-fi adventure game. Play as Vix, an unlucky space mechanic, who crashlands on a mysterious planet where tools are forbidden. Accompanied by her trusty toolbox Tin, Vix travels across the planet Karamel discovering hidden stashes left by pirates, repairing friendly household appliances, and sampling tasty local delicacies.

Traverse the planet on a peppy scooter, clear pathways with a hefty power loader, or simply go on a peaceful journey by foot to uncover all the landmarks on Karamel.

Hum along to catchy chiptunes while discovering secret locations, testing your noggin on whimsical puzzles, and finally settling down for the night next to a toasty campfire looking up at the starry sky.",PC,77.0,7.0,Generally favorable,76.0,5,Generally favorable,77,Rendlike,Joystick Ventures
1300594037,Might & Magic: Clash of Heroes - Definitive Edition,2023-07-20,,Turn-Based Tactics,"Might & Magic: Clash of Heroes is a unique mix of puzzle, strategy and RPG: Plan your every move and combine your attacks to defeat your enemies in matching puzzle inspired battle scenarios, upgrade your heroes and creatures to unleash increasingly devastating attacks onto your opponents, and let the strategic thinker in you lead your troops to victory.

STORY

Taking place 40 years before the Heroes of Might & Magic V saga, Might & Magic: Clash of Heroes tells the tale of five heroes scattered across five different regions of Ashan. Each must travel their own dangerous paths to grow in strength, unravel a demonic plot, and ultimately save their world from devastation.

MASTER UNIQUE AND DYNAMIC COMBAT MECHANICS!

The unique puzzle/strategy battle gameplay of Clash of Heroes will put your tactical skills to the test in the 20+ hour-long story mode and against players in offline and online PvP. Adopt the perfect strategy, let the leader in you guide your troops to victory!

Be creative, find the perfect combination of units, artifacts and spells. Piece together crazy combos and break the enemy lines. Every additional combo can be decisive!

Gain XP after each battle, level up your hero and units in order to get an unbeatable team. Find artifacts and hire mercenaries, it will help you on your quest to save the world from devastation. ","PC,PlayStation 4,Nintendo Switch",77.0,8.0,Generally favorable,74.0,11,Mixed or average,"77,79,81",DotEmu,Ubisoft
1300554709,The Legend of Heroes: Trails through Daybreak II,2025-02-14,T,JRPG,"The year 1209. The Republic of Calvard regained its former peace after the threat of the mafia organization ""Armata"" was gone.

Then one day, in a corner of the capital of Edith City, a bizarre incident occurs in which a CID (Central Intelligence Division) special forces is murdered.

The Calvard Police and Bracer Guild started to investigate the case, while underground organizations smell new trouble and use the incident to take an action. Meanwhile, Spriggan Van Arkide also begins investigating after receiving a visit from an unexpected person.

Who was the one who caused the murder? What is the purpose? And what will happen to Agnes in searching for his great-grandfather's last legacy, the ""Eighth Genesis"".

The roar of the crimson-black beast and an encounter with a boy and girl looking for ""something"" will lead them to a Trail of inescapable cause and effect.","PlayStation 5,PC,Nintendo Switch",77.0,28.0,Generally favorable,46.0,41,Generally unfavorable,"77,76,68",Falcom,"NIS America,Falcom"
1300582153,Freud's Bones - The Game,2022-05-25,,Adventure,"Freud's Bones is an adventure that wants to pay homage to the birth of psychoanalysis and its founder Sigmund Freud. Dig deep into Freud's bones to solve the mystery behind disturbing Egyptian artifacts, philosophical puzzles, and perverse sexual disorders in this unprecedented indie adventure game.",PC,77.0,7.0,Generally favorable,73.0,12,Mixed or average,77,Axel Fox,Axel Fox
1300521824,Strangeland,2021-05-25,,Point-and-Click,"You awake in a nightmarish carnival and watch a golden-haired woman hurl herself down a bottomless well for your sake. You seek clues and help from jeering ravens, an eyeless scribe, a living furnace, a mismade mermaid, and many more who dwell within the park. All the while, a shadow shrieks from atop a towering roller-coaster, and you know that until you destroy this Dark Thing, the woman will keep jumping, falling, and dying, over and over again....

Strangeland is a classic point-and-click adventure that integrates a compelling narrative with engaging puzzles. For almost a decade, we've been working on a worthy successor to the fan-acclaimed Primordia, and we are proud, at long last, to share our second game.",PC,77.0,16.0,Generally favorable,76.0,13,Generally favorable,77,Wormwood Studios,Wormwood Studios
1300630330,[REDACTED],2024-10-27,,Top-Down Shoot-'Em-Up,"Black Iron, a state-of-the-art penitentiary located on Jupiter’s icy moon Callisto, is overrun with hordes of infected inmates. As a modest prison guard your job is simple - get to the last escape pod and get out alive.

But you aren’t the only survivor looking to escape. Your rivals - a deranged custodian, a violent gangster, a maniacal lunch lady, and more - can’t wait to step over your corpse and save themselves.

Only one of you can make it off the moon - make sure it’s you!","PC,PlayStation 5",77.0,11.0,Generally favorable,85.0,61,Generally favorable,"77,74",Striking Distance Studios,KRAFTON Inc.
1300186527,Mount & Blade II: Bannerlord,2022-10-25,,Western RPG,"The horns sound, the ravens gather. An empire is torn by civil war. Beyond its borders, new kingdoms rise. Gird on your sword, don your armour, summon your followers and ride forth to win glory on the battlefields of Calradia. Establish your hegemony and create a new world out of the ashes of the old.

Mount & Blade II: Bannerlord is the eagerly awaited sequel to the acclaimed medieval combat simulator and role-playing game Mount & Blade: Warband. Set 200 years before, it expands both the detailed fighting system and the world of Calradia. Bombard mountain fastnesses with siege engines, establish secret criminal empires in the back alleys of cities, or charge into the thick of chaotic battles in your quest for power.","PC,Xbox Series X,PlayStation 5",77.0,21.0,Generally favorable,80.0,437,Generally favorable,"77,73,83",Taleworlds Entertainment,"Taleworlds Entertainment,Prime Matter"
1300515367,XCOM: Chimera Squad,2020-04-23,T,Turn-Based Tactics,"XCOM: Chimera Squad delivers an all-new story and turn-based tactical combat experience in the XCOM universe. After years of alien rule, humanity won the war for Earth. But when the Overlords fled the planet, they left their former soldiers behind. Now, five years after the events of XCOM 2, humans and aliens are working together to forge a civilization of cooperation and coexistence. Welcome to City 31, a model of peace in a post-invasion world. However, not all of Earth's inhabitants support interspecies alliance. Chimera Squad, an elite force of human and alien agents, must work together to destroy the underground threats driving the city toward chaos. Your agents are unique: each of them equipped with special tactical abilities and driven by a different motivation for joining Chimera Squad. Deploy targeted team members to investigate and combat the dangers that pervade the districts of City 31. Lead Chimera Squad through a new experience that innovates on XCOM's turn-based legacy, utilizing strategy, teamwork, and new breach-and-clear gameplay to complete your mission objectives. The future of City 31 depends on you.",PC,77.0,74.0,Generally favorable,48.0,343,Generally unfavorable,77,Firaxis Games,2K Games
1300513482,Panzer Paladin,2020-07-21,E10+,2D Platformer,"Hop in the Paladin power armor, seize melee weapons from the demonic invaders and give them a taste of their own medicine.","PC,Nintendo Switch",77.0,14.0,Generally favorable,77.0,12,Generally favorable,"76,77",Tribute Games,"Tribute Games,Limited Run Games"
1300489116,World of Horror,2023-10-19,,RPG,"Experience the quiet terror of this 1-bit love letter to Junji Ito and H.P. Lovecraft. Navigate a hellish roguelite reality with turn-based combat and unforgiving choices. Experiment with your deck of event cards to discover new forms of cosmic horror in every playthrough. The inevitable awaits...
","Nintendo Switch,PlayStation 4,PC",77.0,21.0,Generally favorable,71.0,30,Mixed or average,"81,76,77",Panstasz,Ysbryd Games
1300506179,Timelie,2020-05-20,,Linear Action Adventure," Control time like a media player and work with a mysterious cat as you solve puzzles and uncover the secrets of a strange, surreal world. Sneak, solve, and escape…together. ",PC,77.0,8.0,Generally favorable,72.0,26,Mixed or average,77,Urnique Studio,Urnique Studio
1300648070,Wilmot Works It Out,2024-10-23,,Puzzle,"Wilmot Works It Out is a puzzle building game about completing beautiful images and using them to decorate the walls of your house.
",PC,77.0,6.0,Generally favorable,0.0,2,,77,Hollow Ponds,Finji
1300586517,Fabledom,2024-05-13,,Management,"Welcome, your Highness! A vast land awaits your settlers and is ready to be colonized. 

Fabledom offers an accessible and intuitive way of playing City builders, no excel sheets nor optimization is required to build yourself a kingdom. Set in a strange world where Fairytales became reality, you will witness the growth of your village; follow your citizens' lives and watch the rise and fall of your relationships with the neighboring kingdoms.",PC,77.0,22.0,Generally favorable,63.0,18,Mixed or average,77,Grenaa Games,"Dear Villagers,Plug In Digital"
1300532161,MotoGP 21,2021-04-22,E,Auto Racing Sim,"Discover all the official rosters and tracks and experience the thrill of the 2021 Season. And if you want to dive into the past, you can relive the MotoGP™ history with more than 40 riders and their iconic bikes. Take critical decisions and find a winning strategy to take over the Championship! Create your crew, choosing between official teams or a new one. Pick your staff, choosing your Personal Manager, a Chief Engineer, and a Data Analyst who will help you to make crucial choices such as the best contract to get and the bike development. Reach the MotoGP™ or Moto2™ class and assemble your very own Junior team. How you ride your bike will directly affect the tires wear. Worn tires make it more difficult to handle the bike. Manage it cautiously. Forget automatic respawns. If you fall, you must get up and get back on your bike as fast as possible. Never lose control. Customize helmet, suit, stickers, racing number, and livery with 5 incredible Graphic Editors! Once you’re done, share* your designs online or try on some of your fellow player’s creations. *You can share helmet, racing number and rider stickers. Just like the real riders, you’ll have to play by the rules of the official championship or you’ll face the consequences, including, for the first time, the Long Lap Penalty. Enjoy the most authentic MotoGP™ experience.
","PC,PlayStation 5,Xbox Series X,PlayStation 4",77.0,28.0,Generally favorable,60.0,22,Mixed or average,"68,77,77,70",Milestone S.r.l,"Milestone S.r.l,EXNOA LLC"
