id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300516544,Chorus,2021-12-03,T,Space Combat Sim,"Take control of Nara, once the Circle’s deadliest warrior, now their most wanted fugitive, on a quest to destroy the dark cult that created her. Unlock devastating weapons and mind-bending abilities in a true evolution of the space-combat shooter. Along with Forsaken, her sentient starfighter, explore ancient temples, engage in exhilarating zero-g combat, and venture beyond our waking reality. Lead Nara and Forsaken, her sentient ship, as their quest for redemption takes them across the galaxy and beyond the boundaries of reality. Enter a dark new universe, teeming with mystery and rife with conflict. Explore epic locations such as sprawling space stations and strange planes of existence beyond our own. Attain powerful weapons and combat upgrades. Master your ship’s unique drift mechanic and deadly mind-bending abilities, including extra-sensory perception, teleportation, and telekinesis. Chain your powers together to become the ultimate living weapon.","Xbox Series X,PC,PlayStation 5",73.0,36.0,Mixed or average,69.0,106,Mixed or average,"78,76,73",Deep Silver Fishlabs,"Deep Silver,Koch Media,Embracer Group,Embracer Group"
1300591523,LEGO 2K Drive,2023-05-16,E10+,Auto Racing,"Welcome to Bricklandia, home of a massive open-world LEGO® driving adventure. Race anywhere, play with anyone, build your dream rides, and defeat a cast of wild racing rivals for the coveted Sky Trophy!
In LEGO 2K Drive, your awesome transforming vehicle gives you the freedom to speed seamlessly across riveting racetracks, off-road terrain, and open waters. Explore the vast world of Bricklandia, show off your driving skills, and build vehicles brick-by-brick!
THE ULTIMATE LEGO DRIVING EXPERIENCE
Get behind the wheel and gear up for tons of open-world exploration and thrilling races! Take on the exciting Story mode, jump into a single race or Cup Series tourneys, and let loose in off-the-wall minigames. Master the art of drifting, boosting, jumping, and using power-ups to defeat opponents!
RACE FOR THE SKY TROPHY
Story mode follows your journey from rookie racer to famous champion as you compete against a series of charismatic rivals. With each victory, you'll work your way up the ranks to take on the infamous Shadow Z.
OPEN-WORLD EXPLORATION
The vast and vibrant world of Bricklandia is yours to explore as you see fit, full of colorful characters and kooky quests. Zoom past lush fields on Turbo Acres' pavement, go off-roading in the deserts of Big Butte County, cruise across Prospecto Valley's picturesque waterways, and more.
UNLEASH YOUR CREATIVITY
Building vehicles in the Garage is as easy as snapping bricks together. Construct new cars and boats from scratch, modify any vehicle in your collection, or unwind with guided builds, then take your creation for a drive!
PLAY TOGETHER AT HOME AND ONLINE
Roam around Bricklandia in local splitscreen or join your driving buddies online!","PlayStation 5,Xbox Series X,PC,Nintendo Switch",73.0,56.0,Mixed or average,58.0,78,Mixed or average,"73,72,74,61",Visual Concepts,"2K Games,Take-Two Interactive"
1300521448,Control: AWE,2020-08-27,M,Action Adventure,"The Bureau studied its most dangerous Altered World Events in this lost sector. The records were sealed, the objects contained, and their powers abandoned. Now, the sector is breached and the objects are loose…
AWE brings new story content and side missions as well as new weapons and mods to the world of Control.","PlayStation 4,Xbox One,PC",73.0,19.0,Mixed or average,70.0,41,Mixed or average,"76,69,73",Remedy Entertainment,Epic Games
1300536492,Assassin's Creed Valhalla: Wrath of the Druids,2021-05-13,,Open-World Action,"Explore the haunted wilds and beautiful landscapes of Ireland as you battle a druidic cult known as the Children of Danu. Conquer ring forts, master the art of smuggling, and gain the favor of Gaelic kings in a new open-world adventure.","PlayStation 5,PC,Xbox Series X",73.0,22.0,Mixed or average,64.0,60,Mixed or average,"70,70,73",Ubisoft Bordeaux,Ubisoft
1300541570,Call of Duty: Vanguard,2021-11-04,M,Tactical FPS,"This is WWII combat like never before. Witness the origins of Special Forces as you play a pivotal role and change the face of history, forming Task Force One in a gripping Campaign across four major theaters of war. Become an original Special Forces Operator in an online Multiplayer rich in innovation with 20 maps available at launch. Prepare for a franchise-first, universe-expanding Zombies crossover. Immerse yourself in a fully integrated Call of Duty®: Warzone™ experience featuring a new and massive map. This is the most connected Call of Duty ever, all powered by the next generation Call of Duty® engine introduced in Modern Warfare.","PC,PlayStation 5,Xbox Series X",73.0,68.0,Mixed or average,36.0,1655,Generally unfavorable,"72,73,74",Sledgehammer Games,"Activision,Sony Interactive Entertainment"
1300504621,Tribes of Midgard,2021-07-27,T,Action RPG,"In Tribes of Midgard players can play solo or co-op with a team of up to 10 players to resist the oncoming invasion of giants during Ragnarök. Set in worlds full of dark creatures, hidden gods, and abundant materials to be uncovered, players begin the game as a Viking living in a village that houses the Seed of Yggdrasil, which is the last bastion that protects the gods from the other realms.  Fans will need to explore the wilderness to craft new weapons and be prepared to defend the sacred center of your village from the grim shadows from Helheim that prey upon its power. All the while, giants stalk ever closer to the village, seeking to destroy Midgard and fulfill the prophecy of the end of the world.","PC,PlayStation 5",73.0,20.0,Mixed or average,72.0,57,Mixed or average,"73,71",Norsfell,"Norsfell,Gearbox Publishing,Embracer Group"
1300500889,Rocket Arena,2020-07-14,T,FPS,"Welcome to a world where the rules are written in rocket fuel. Rockets control everything in Rocket Arena, an explosive 3v3 shooter where you’re never out of the action. Master your hero’s unique rockets and abilities to rule the arena and become a champion.","PC,Xbox One,PlayStation 4",73.0,28.0,Mixed or average,52.0,52,Mixed or average,"73,71,68",Final Strike Games,Electronic Arts
1300538252,Watch Dogs: Legion - Bloodline,2021-07-06,,Open-World Action,"Set before the events of Watch Dogs: Legion, the DLC expansion introduces a new storyline that tasks original Watch Dogs protagonist Aiden Pearce with stealing a robot-controlling device from Broca Tech – only to see the job go south as Watch Dogs 2’s Wrench interferes. Check out the trailer below to see how Aiden’s carefully laid plans unravel, and what he now risks as a result. Both Aiden and Wrench are playable during Bloodline’s story, and with the Season Pass or an in-game purchase, they can be added to your DedSec Resistance in the main campaign or in the Online mode. Each also comes with new abilities: Aiden can aim in slow-mo after a takedown, gets a damage buff with a well-timed reload, or disable nearby electronics with a System Crash. Wrench – in addition to an MPX SMG and LTL grenade launcher, both with custom skins – carries a big custom hammer named Lady Smash, deploys mini flashbangs called Ninja Balls, and can summon a custom drone named Sergei. [Ubisoft]","PC,PlayStation 5,Xbox Series X",73.0,9.0,Mixed or average,70.0,59,Mixed or average,"73,70,81",Ubisoft,Ubisoft
1300520251,Far Cry 6,2021-10-07,M,Open-World Action,"Far Cry 6 reveals a Caribbean island simmering with revolutionary tension. The title features actor Giancarlo Esposito (“Better Call Saul,” “The Boys,” “The Mandalorian”) as President Anton Castillo, the violent leader who grips the island of Yara with an iron fist, promising a return to its former glory. With an arsenal of weapons and allies at your back, you’ll take on Castillo’s regime and fight for the future of Yara. As Dani Rojas (playable as a female or male character), you will help stoke the fires of revolution through guerrilla warfare across the island of Yara, from verdant jungles to the urban streets of the capital city, Esperanza. You’ll use a powerful array of weapons and vehicles, and build a network of allies to fight alongside you, including Fangs for Hire like Chorizo, the dangerously distracting wiener dog. As President Castillo prepares his son Diego, played by Anthony Gonzalez (“Coco”), to succeed him, you will do all you can to ensure his plans don’t come to fruition. [Ubisoft]","PC,PlayStation 5,Xbox Series X",73.0,58.0,Mixed or average,53.0,1907,Mixed or average,"74,73,79",Ubisoft Toronto,Ubisoft
1300597190,Sonic Superstars,2023-10-17,E,2D Platformer,"Adventure through the mystical Northstar Islands in this all-new take on classic 2D Sonic high-speed action platforming. 

Play as Sonic, Tails, Knuckles, and Amy Rose and harness all-new Emerald powers to move and attack in dynamic new ways. Navigate gorgeous, never-before-seen environments solo or with up to 3 other players and stop Dr. Eggman, Fang, and a mysterious new adversary from converting the islands' giant animals into Badniks before it's too late!","PlayStation 5,Xbox Series X,Nintendo Switch",73.0,65.0,Mixed or average,83.0,780,Generally favorable,"73,76,67",Arzest,SEGA
1300498456,Marvel's Iron Man VR,2020-07-03,T,Aircraft Combat Sim,"In Marvel’s Iron Man VR the player, who plays as the genius inventor Tony Stark, confronts ghosts from his past—powerful forces who seek to ruin him and everything he stands for. By fully embracing the magic of PlayStation VR, players will come face-to-face with iconic allies and Super Villains as they jet around the globe on a heroic mission to save not only Stark Industries, but the world itself. [PlayStation.com]","PlayStation 4,Meta Quest",73.0,68.0,Mixed or average,64.0,173,Mixed or average,"73,85",Camouflaj,Sony Interactive Entertainment
1300499057,Sakura Wars,2020-04-28,T,3D Beat-'Em-Up,"Improve the Revue Flower Division team's fortune to avoid being shut down in Sakura Wars for PlayStation 4. Set in a 1940s steampunk Tokyo, this single-player game features a dynamic LIPS dialogue system so you can build relationships through what you say and the way you say it. Lead your motivated team members to victory on the battlefield for a thrilling Sakura Wars experience.",PlayStation 4,73.0,62.0,Mixed or average,77.0,177,Generally favorable,73,SEGA,SEGA
